Date,Close,High,Low,Open,Volume
,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
04/21/2019,170.046524047851,174.420776367187,167.428588867187,173.715408325195,6005571688
04/22/2019,171.87466430664,173.069122314453,168.729553222656,170.017486572265,6094878077
04/23/2019,171.447799682617,176.850784301757,170.896759033203,172.007217407226,7097827092
04/24/2019,165.826095581054,171.573211669921,161.976684570312,171.349533081054,7351304156
04/25/2019,154.459396362304,166.513412475585,153.84700012207,165.914733886718,6820332362
04/26/2019,156.347091674804,158.029006958007,152.085678100585,154.579437255859,7505283355
04/27/2019,158.434936523437,160.589416503906,155.621887207031,156.270858764648,5863109118
04/28/2019,157.29507446289,159.565383911132,157.125518798828,158.499771118164,5379894433
04/29/2019,155.201995849609,158.333923339843,153.1865234375,157.291061401367,6053776253
04/30/2019,162.166030883789,162.432250976562,155.172775268554,155.172775268554,6275803460
05/01/2019,160.81834411621,164.060684204101,159.660217285156,162.186553955078,5789172433
05/02/2019,162.122787475585,162.93701171875,160.06069946289,160.853576660156,6044171062
05/03/2019,167.952407836914,170.068740844726,161.080627441406,162.075164794921,7299410672
05/04/2019,164.026580810546,170.645935058593,161.791427612304,167.887222290039,6658100049
05/05/2019,163.450698852539,165.399978637695,159.700653076171,164.015258789062,5938415562
05/06/2019,172.653213500976,175.760101318359,159.988189697265,163.337982177734,7540096853
05/07/2019,169.79866027832,180.394409179687,169.694717407226,172.427276611328,8411140170
05/08/2019,170.948165893554,172.183547973632,166.409240722656,169.904205322265,6416569598
05/09/2019,170.289306640625,172.880401611328,167.24787902832,170.951873779296,6546914198
05/10/2019,173.142745971679,175.885269165039,168.991424560546,170.31297302246,8036919053
05/11/2019,194.304336547851,203.466644287109,173.13931274414,173.13931274414,12578331654
05/12/2019,187.325317382812,201.881484985351,183.653930664062,194.163024902343,10326050090
05/13/2019,196.846282958984,205.098266601562,185.305908203125,187.417922973632,10367149039
05/14/2019,217.148574829101,217.874649047851,196.054809570312,196.73828125,12751049755
05/15/2019,247.153060913085,247.446594238281,216.822113037109,217.010116577148,13460006534
05/16/2019,264.010009765625,275.394439697265,245.795288085937,246.941955566406,18661465873
05/17/2019,243.764587402343,266.979614257812,227.767425537109,263.848358154296,16037551694
05/18/2019,234.595230102539,246.362762451171,233.099853515625,243.911300659179,10933142646
05/19/2019,261.292205810546,263.740997314453,233.758666992187,234.449462890625,12049250894
05/20/2019,251.86441040039,261.55126953125,241.803649902343,261.267486572265,10834541285
05/21/2019,255.215881347656,262.107543945312,248.196304321289,251.647842407226,11545049593
05/22/2019,244.698913574218,258.801849365234,242.730484008789,254.995315551757,9818257463
05/23/2019,245.965667724609,247.616638183593,233.793090820312,244.665115356445,10671663487
05/24/2019,249.484985351562,255.259338378906,243.240097045898,245.987091064453,9929433206
05/25/2019,251.759872436523,257.356842041015,249.088790893554,249.694046020507,8924985385
05/26/2019,267.069641113281,269.166534423828,247.245391845703,251.724792480468,9664267731
05/27/2019,272.862640380859,278.507263183593,265.444702148437,267.141876220703,12074664736
05/28/2019,271.76870727539,274.320831298828,267.514373779296,272.59048461914,10362846898
05/29/2019,269.455688476562,273.756286621093,263.091400146484,271.779052734375,9819132174
05/30/2019,255.858947753906,287.201629638671,247.348602294921,269.551879882812,13604268584
05/31/2019,268.113555908203,268.659942626953,249.111846923828,256.015258789062,11255023515
06/01/2019,265.39126586914,273.557983398437,263.524597167968,268.433349609375,9942869852
06/02/2019,270.225524902343,272.807220458984,265.041870117187,265.512725830078,8744111713
06/03/2019,252.607925415039,270.334106445312,251.26219177246,270.088562011718,9375712917
06/04/2019,241.338790893554,252.511642456054,236.127212524414,252.511642456054,10132549747
06/05/2019,247.051010131835,248.138137817382,239.983459472656,241.497039794921,8548917062
06/06/2019,249.474334716796,249.944503784179,238.501113891601,246.925247192382,8265146806
06/07/2019,250.930358886718,254.352294921875,246.597900390625,249.33528137207,8379534528
06/08/2019,245.738098144531,252.377395629882,243.229110717773,251.249313354492,7225996863
06/09/2019,233.086700439453,245.972824096679,229.257431030273,245.540481567382,7566421456
06/10/2019,247.520126342773,247.662170410156,229.341766357421,232.830139160156,8141159848
06/11/2019,245.781829833984,248.66258239746,239.82534790039,247.862121582031,7382269700
06/12/2019,260.903289794921,261.017578125,244.491317749023,245.925491333007,8645598618
06/13/2019,256.168792724609,262.163116455078,255.596282958984,260.913513183593,8442077836
06/14/2019,264.087463378906,265.371398925781,254.147430419921,256.179656982421,8676891267
06/15/2019,269.019317626953,271.505584716796,262.121215820312,263.934143066406,8126853944
06/16/2019,269.223205566406,278.143188476562,265.535339355468,268.901153564453,9676746453
06/17/2019,274.351104736328,275.442565917968,268.353790283203,269.090576171875,6009795781
06/18/2019,265.051849365234,274.320251464843,263.144439697265,274.320251464843,6205242504
06/19/2019,269.43179321289,270.333374023437,264.754791259765,265.056854248046,5516510947
06/20/2019,271.695007324218,274.073516845703,265.500457763671,269.40786743164,6408981097
06/21/2019,294.910278320312,295.303314208984,271.743103027343,271.743103027343,9331694140
06/22/2019,309.380310058593,315.189727783203,294.728240966796,295.115081787109,10613731255
06/23/2019,307.82778930664,318.565673828125,305.764587402343,309.416687011718,8161062380
06/24/2019,310.424682617187,312.329345703125,299.559539794921,307.722137451171,8205712062
06/25/2019,318.126312255859,318.126312255859,307.643157958984,310.678619384765,9641764965
06/26/2019,336.753173828125,361.398681640625,315.954864501953,317.992584228515,16437084081
06/27/2019,294.267639160156,343.433441162109,278.5732421875,336.959899902343,14038092503
06/28/2019,311.226104736328,313.031555175781,292.939819335937,294.143035888671,11514656820
06/29/2019,320.058898925781,322.043548583984,294.753845214843,311.284423828125,10929374565
06/30/2019,290.695983886718,322.789581298828,290.695983886718,319.584045410156,10303111000
07/01/2019,293.64111328125,301.026153564453,280.022827148437,290.268493652343,10292223948
07/02/2019,291.596435546875,295.655853271484,272.602569580078,293.53726196289,10618413952
07/03/2019,303.099975585937,303.342041015625,291.401641845703,291.764617919921,9926711979
07/04/2019,284.523223876953,303.961151123046,282.765747070312,303.025085449218,8403513106
07/05/2019,287.997528076171,293.921142578125,282.694702148437,284.380920410156,8723493015
07/06/2019,287.547119140625,295.991424560546,286.665863037109,287.893829345703,7674615025
07/07/2019,305.700561523437,310.13931274414,286.109191894531,287.603607177734,8119724981
07/08/2019,313.251403808593,314.267883300781,303.500457763671,305.734771728515,9078905628
07/09/2019,308.88101196289,318.223114013671,305.285827636718,313.325164794921,10055159803
07/10/2019,290.002319335937,313.069458007812,285.565795898437,308.851287841796,11679985167
07/11/2019,268.704040527343,290.021057128906,266.094665527343,289.945983886718,10216287022
07/12/2019,276.276702880859,278.855590820312,268.000030517578,268.692260742187,8148936015
07/13/2019,269.458801269531,276.685241699218,263.068267822265,276.289123535156,6716829429
07/14/2019,227.578063964843,269.641235351562,227.269210815429,269.281616210937,8578339386
07/15/2019,229.776000976562,235.025650024414,210.39126586914,227.965057373046,9723674244
07/16/2019,199.188674926757,234.513839721679,197.377899169921,229.748657226562,9036620494
07/17/2019,211.484970092773,217.975631713867,193.990417480468,199.066787719726,9387747640
07/18/2019,226.566162109375,229.239395141601,208.037734985351,211.444610595703,9327816059
07/19/2019,221.333419799804,226.940475463867,215.838241577148,226.65769958496,7606433131
07/20/2019,229.119216918945,234.198455810546,221.189483642578,221.412658691406,7976245988
07/21/2019,225.630767822265,229.861663818359,219.027755737304,229.167694091796,6685082868
07/22/2019,217.560012817382,226.862579345703,213.448379516601,225.698654174804,6338843919
07/23/2019,212.728515625,218.51805114746,209.638122558593,217.568466186523,6976091534
07/24/2019,217.04637145996,217.535430908203,203.893402099609,212.553817749023,7168982843
07/25/2019,219.61799621582,224.254196166992,216.135147094726,216.969116210937,6731281160
07/26/2019,219.629608154296,220.236389160156,214.125686645507,219.628128051757,5729852178
07/27/2019,207.408309936523,223.517257690429,204.903930664062,219.617630004882,6257703908
07/28/2019,211.186553955078,212.041839599609,202.252899169921,207.413772583007,5504887934
07/29/2019,211.26805114746,213.932052612304,208.76431274414,211.123657226562,5485190664
07/30/2019,210.522598266601,213.614074707031,206.867614746093,211.339202880859,5489918859
07/31/2019,218.654144287109,218.654144287109,210.437911987304,210.492416381835,6003828340
08/01/2019,217.808441162109,218.81265258789,212.914505004882,218.554595947265,5965442642
08/02/2019,217.87156677246,222.182571411132,215.975830078125,217.884460449218,6159440229
08/03/2019,222.490341186523,224.623229980468,217.331741333007,217.895553588867,5697798687
08/04/2019,222.669723510742,224.227294921875,218.49217224121,222.580810546875,5238542572
08/05/2019,234.215026855468,235.635284423828,222.603881835937,222.65087890625,7765060287
08/06/2019,226.020645141601,239.115905761718,223.551177978515,234.24559020996,7647742672
08/07/2019,226.391006469726,229.65657043457,222.775451660156,225.92529296875,7020342210
08/08/2019,220.941864013671,226.774719238281,216.516250610351,226.518478393554,6713525644
08/09/2019,210.488906860351,221.364334106445,208.245971679687,220.908645629882,6964818795
08/10/2019,206.733535766601,213.734832763671,203.793106079101,210.530166625976,6584748527
08/11/2019,216.092864990234,216.598648071289,206.510803222656,206.732238769531,6440605605
08/12/2019,211.28807067871,216.14256286621,210.946487426757,216.055908203125,5674315559
08/13/2019,208.709045410156,211.384414672851,205.422500610351,211.342697143554,5946313205
08/14/2019,186.60774230957,209.066436767578,186.331924438476,208.60398864746,7444456154
08/15/2019,188.502059936523,189.462158203125,178.14256286621,186.683502197265,8197244441
08/16/2019,185.440078735351,188.90559387207,180.384841918945,188.644256591796,7133915837
08/17/2019,185.687683105468,186.703140258789,182.593887329101,185.531661987304,5512696513
08/18/2019,194.493530273437,197.522491455078,183.692245483398,185.841094970703,5969012024
08/19/2019,203.091934204101,203.560150146484,193.108245849609,194.556030273437,6145148692
08/20/2019,196.56541442871,203.015991210937,195.619537353515,202.81314086914,6408417610
08/21/2019,186.891632080078,197.027435302734,182.689178466796,196.621688842773,7775772700
08/22/2019,191.332916259765,194.41551208496,183.384521484375,186.94123840332,7569043874
08/23/2019,194.70620727539,195.906494140625,189.562316894531,191.106872558593,6658162377
08/24/2019,191.289566040039,194.78498840332,187.627258300781,194.671630859375,6249737982
08/25/2019,186.842391967773,192.163330078125,184.964752197265,191.234786987304,5826017143
08/26/2019,188.929382324218,193.442184448242,186.735549926757,186.735549926757,7207986636
08/27/2019,187.516662597656,188.963180541992,185.472930908203,188.950057983398,6042327402
08/28/2019,173.88996887207,187.930877685546,172.185607910156,187.495498657226,6696604087
08/29/2019,169.516738891601,173.996398925781,167.1708984375,173.958694458007,7129569083
08/30/2019,168.834869384765,170.773513793945,167.071411132812,169.489288330078,5776520220
08/31/2019,172.469787597656,174.323974609375,167.802581787109,168.887893676757,5830212249
09/01/2019,171.629425048828,173.696853637695,169.531280517578,172.458404541015,5554799576
09/02/2019,178.347351074218,180.145217895507,170.451690673828,171.697601318359,6503447137
09/03/2019,179.499328613281,182.347991943359,175.970169067382,178.357757568359,6962728938
09/04/2019,175.992889404296,180.136596679687,175.325363159179,179.491989135742,5938120494
09/05/2019,174.217132568359,176.163909912109,171.746826171875,175.966278076171,5589476516
09/06/2019,169.956176757812,177.718704223632,168.341339111328,174.172225952148,6797611878
09/07/2019,178.262619018554,180.851608276367,169.444122314453,169.955276489257,6791531342
09/08/2019,181.355529785156,182.977081298828,178.142501831054,178.282592773437,6472677266
09/09/2019,181.149459838867,184.149459838867,177.419357299804,181.362487792968,7232938985
09/10/2019,179.787170410156,184.063430786132,178.122421264648,181.212844848632,6291476772
09/11/2019,178.725494384765,181.757461547851,176.500915527343,179.839492797851,7157139035
09/12/2019,181.01609802246,181.998565673828,177.84732055664,178.803771972656,5838605477
09/13/2019,181.109725952148,181.498291015625,178.582046508789,180.9755859375,5955041237
09/14/2019,188.105514526367,188.44692993164,180.372207641601,181.321578979492,6500686511
09/15/2019,189.789123535156,190.399337768554,186.447326660156,188.068435668945,6222874780
09/16/2019,197.113174438476,198.204971313476,189.689331054687,189.689331054687,8242029488
09/17/2019,208.608749389648,213.731948852539,196.71548461914,197.114761352539,10232590812
09/18/2019,211.393035888671,216.711502075195,208.050598144531,208.050598144531,9194634557
09/19/2019,221.280853271484,222.871688842773,204.685775756835,211.247238159179,10620070913
09/20/2019,218.050048828125,221.598556518554,215.159637451171,221.069625854492,8027974273
09/21/2019,215.516204833984,220.958297729492,215.000167846679,217.897384643554,7743309778
09/22/2019,211.545379638671,216.086242675781,207.644927978515,215.486557006835,7812854576
09/23/2019,201.921310424804,211.840515136718,201.887237548828,211.71321105957,7494673136
09/24/2019,168.110733032226,203.500549316406,162.727783203125,201.842086791992,11757739233
09/25/2019,170.892700195312,174.719772338867,164.913482666015,168.133575439453,9766632018
09/26/2019,166.727127075195,171.692642211914,157.130325317382,170.756912231445,7848286154
09/27/2019,174.710998535156,175.610778808593,163.209503173828,166.651702880859,7909313625
09/28/2019,174.572891235351,175.778732299804,170.773956298828,174.680831909179,6895423445
09/29/2019,170.503479003906,175.210220336914,166.997695922851,174.612747192382,6497088199
09/30/2019,179.872207641601,179.872207641601,167.03660583496,170.461349487304,7552915148
10/01/2019,177.340423583984,185.045532226562,175.81265258789,180.209121704101,7676276225
10/02/2019,180.710510253906,180.826126098632,175.334274291992,177.224060058593,6335595250
10/03/2019,175.199340820312,180.799209594726,172.599868774414,180.703704833984,6381403725
10/04/2019,176.985000610351,178.55207824707,173.564086914062,175.23843383789,6248928449
10/05/2019,176.351516723632,177.713241577148,173.069564819335,176.946319580078,5837211771
10/06/2019,173.059143066406,177.364547729492,171.299774169921,176.364379882812,5852890674
10/07/2019,181.186340332031,182.356353759765,171.52781677246,172.940338134765,7844316834
10/08/2019,182.021560668945,184.359970092773,179.133392333984,181.113357543945,7466282780
10/09/2019,193.293258666992,194.300491333007,180.66844177246,182.036300659179,9088122101
10/10/2019,191.65966796875,193.896926879882,188.30647277832,193.19107055664,8375913276
10/11/2019,182.569686889648,195.318801879882,181.661834716796,191.801071166992,9128522970
10/12/2019,180.82664489746,186.304885864257,179.984832763671,182.534027099609,7494328840
10/13/2019,182.075149536132,185.075912475585,180.317153930664,180.86131286621,6733182273
10/14/2019,186.960906982421,187.303619384765,181.662277221679,182.02847290039,7276520699
10/15/2019,181.406066894531,187.759872436523,179.462783813476,186.97705078125,7731456579
10/16/2019,176.01350402832,181.66860961914,174.064163208007,181.34373474121,7691244590
10/17/2019,178.028350830078,178.899551391601,174.565826416015,175.90689086914,6737237423
10/18/2019,173.621337890625,178.179794311523,171.005050659179,177.988555908203,7566257807
10/19/2019,172.913024902343,175.60823059082,172.215454101562,173.649444580078,6551453871
10/20/2019,175.534378051757,176.718688964843,171.210723876953,172.97476196289,6801091120
10/21/2019,174.920989990234,177.741729736328,173.28775024414,175.524749755859,6815820627
10/22/2019,172.300857543945,175.650024414062,172.266235351562,174.905059814453,6990951966
10/23/2019,162.402786254882,172.420578002929,157.463424682617,172.262802124023,9624925919
10/24/2019,162.168548583984,164.147567749023,160.887954711914,162.514114379882,7300917537
10/25/2019,181.523208618164,183.000122070312,161.966018676757,162.189712524414,10358594018
10/26/2019,179.835479736328,195.942504882812,176.133804321289,181.667068481445,13831784986
10/27/2019,184.242218017578,188.155334472656,177.682357788085,179.932632446289,10815941952
10/28/2019,182.662811279296,187.883163452148,180.249557495117,184.397506713867,10406734124
10/29/2019,190.342575073242,191.846755981445,182.364364624023,182.670379638671,10622761958
10/30/2019,184.692169189453,191.111938476562,181.54637145996,190.336395263671,10484902804
10/31/2019,183.966918945312,188.751266479492,180.068359375,184.797622680664,9607939606
11/01/2019,183.969894409179,185.059707641601,181.094497680664,183.80369567871,9145611130
11/02/2019,183.925720214843,185.708953857421,182.797668457031,184.018157958984,8087991830
11/03/2019,182.425018310546,185.024215698242,179.818145751953,183.994827270507,8760247744
11/04/2019,186.355194091796,188.02293395996,181.82160949707,182.319030761718,10551917945
11/05/2019,189.304168701171,191.257827758789,184.331985473632,186.309310913085,10024177342
11/06/2019,191.593841552734,193.547256469726,188.667678833007,189.113494873046,10156458684
11/07/2019,187.97654724121,191.861099243164,186.567001342773,191.504302978515,9081247799
11/08/2019,184.211471557617,188.815979003906,182.541366577148,187.924270629882,9176780911
11/09/2019,185.028717041015,185.83853149414,183.902236938476,184.311721801757,7277418704
11/10/2019,189.477279663085,190.920608520507,184.686782836914,184.943359375,8752784211
11/11/2019,185.489639282226,190.338424682617,185.086318969726,189.5029296875,7877424106
11/12/2019,186.84341430664,187.948028564453,184.191055297851,185.564834594726,7792186666
11/13/2019,188.258743286132,189.331878662109,185.937942504882,186.942443847656,7343173596
11/14/2019,185.999633789062,188.63459777832,184.992294311523,188.272506713867,7872664470
11/15/2019,180.521179199218,186.251831054687,179.379562377929,186.058166503906,8815678477
11/16/2019,183.348358154296,184.1552734375,179.98567199707,180.499099731445,6789888120
11/17/2019,185.119232177734,188.191345214843,182.336807250976,183.350830078125,7364325471
11/18/2019,180.559600830078,186.927154541015,179.175506591796,185.041458129882,7787662111
11/19/2019,177.45555114746,182.527999877929,175.197113037109,180.502456665039,7536699743
11/20/2019,175.698348999023,178.99314880371,175.290435791015,177.415283203125,7205785149
11/21/2019,161.46272277832,176.209213256835,159.365127563476,175.673599243164,8546371325
11/22/2019,150.268173217773,163.028091430664,142.344100952148,161.505889892578,12020749863
11/23/2019,153.417785644531,154.1015625,147.601242065429,150.212219238281,8289198330
11/24/2019,142.834701538085,153.965911865234,142.834701538085,153.430526733398,7782769098
11/25/2019,146.476531982421,150.207962036132,133.802337646484,142.697006225585,10962753356
11/26/2019,148.965072631835,150.004760742187,145.216873168945,146.404312133789,7648516297
11/27/2019,153.010559082031,154.88720703125,143.525604248046,148.396820068359,8778095308
11/28/2019,151.717575073242,156.613586425781,151.091125488281,153.069244384765,7346531960
11/29/2019,155.304153442382,156.848403930664,151.46043395996,151.768600463867,7503898278
11/30/2019,152.539688110351,156.691299438476,151.225341796875,155.286407470703,6565950868
12/01/2019,151.185729980468,152.491928100585,147.067932128906,152.491928100585,7102780298
12/02/2019,149.059158325195,152.116958618164,147.606796264648,151.175476074218,6670561362
12/03/2019,147.956420898437,150.310424804687,146.001678466796,149.058242797851,6204379850
12/04/2019,146.747741699218,150.68081665039,145.000885009765,147.918380737304,7865937094
12/05/2019,149.248992919921,153.155395507812,145.459075927734,146.686492919921,6745910228
12/06/2019,149.194442749023,149.670516967773,147.606521606445,149.396484375,6458766441
12/07/2019,148.768157958984,149.799713134765,148.374771118164,149.197601318359,5911233284
12/08/2019,151.264724731445,152.392929077148,148.313339233398,148.743682861328,6441727252
12/09/2019,148.225173950195,151.913940429687,147.621368408203,151.224395751953,6744206747
12/10/2019,146.267044067382,148.564468383789,144.907958984375,148.179855346679,6859512025
12/11/2019,143.608001708984,147.139205932617,143.045364379882,146.320648193359,7037180049
12/12/2019,145.60400390625,145.751647949218,141.436981201171,143.615661621093,7890383413
12/13/2019,144.944747924804,145.857101440429,143.746520996093,145.655685424804,7264810247
12/14/2019,142.869232177734,145.529083251953,142.43455505371,144.953414916992,7048066973
12/15/2019,143.114990234375,143.925354003906,139.426956176757,142.864990234375,7235153411
12/16/2019,133.614028930664,143.224853515625,132.456665039062,143.139526367187,8992282119
12/17/2019,122.603889465332,134.011535644531,121.395080566406,133.647186279296,9057166141
12/18/2019,133.092193603515,133.394165039062,119.780059814453,122.656837463378,11864518321
12/19/2019,129.321136474609,134.190643310546,125.97166442871,133.052780151367,9564699140
12/20/2019,129.066055297851,129.756301879882,126.9853515625,129.384368896484,8173594150
12/21/2019,128.130950927734,129.147659301757,127.612091064453,129.095962524414,7449064703
12/22/2019,132.372512817382,133.160034179687,127.928489685058,128.09812927246,9121058481
12/23/2019,128.61408996582,134.731750488281,127.416717529296,132.306991577148,9622497693
12/24/2019,129.063888549804,131.672286987304,127.308769226074,128.629257202148,7961819689
12/25/2019,126.454635620117,129.068496704101,124.88549041748,129.068496704101,8418019054
12/26/2019,126.361221313476,130.898345947265,125.406440734863,126.486328125,8600871980
12/27/2019,127.214607238769,128.097564697265,124.820808410644,126.368797302246,8299390176
12/28/2019,128.322708129882,130.258163452148,126.899696350097,127.213012695312,8069298610
12/29/2019,134.757980346679,136.811203002929,127.997657775878,128.266876220703,9708776786
12/30/2019,132.633483886718,136.757354736328,131.54556274414,134.796524047851,9796951716
12/31/2019,129.610855102539,133.732681274414,128.798156738281,132.612274169921,8936866397
01/01/2020,130.802001953125,132.835357666015,129.198287963867,129.630661010742,7935230330
01/02/2020,127.410179138183,130.820037841796,126.95491027832,130.820037841796,8032709256
01/03/2020,134.17170715332,134.554016113281,126.490020751953,127.411262512207,10476845358
01/04/2020,135.069366455078,136.05271911621,133.040557861328,134.168518066406,7430904515
01/05/2020,136.276779174804,139.410202026367,135.045623779296,135.07209777832,7526675353
01/06/2020,144.304153442382,144.328186035156,136.079635620117,136.305541992187,9093747121
01/07/2020,143.543991088867,145.001770019531,140.488876342773,144.31199645996,9257954672
01/08/2020,141.25813293457,146.828002929687,138.268203735351,143.487823486328,9387194957
01/09/2020,138.979202270507,141.393981933593,136.236404418945,141.155776977539,7697325348
01/10/2020,143.963775634765,144.167327880859,135.520401000976,138.967041015625,9084816203
01/11/2020,142.927108764648,146.480911254882,142.207962036132,143.409103393554,9332208590
01/12/2020,145.873931884765,146.145858764648,142.707641601562,143.03254699707,8528167453
01/13/2020,144.226593017578,146.791229248046,142.907135009765,146.220138549804,8378529470
01/14/2020,165.955352783203,167.681549072265,144.06492614746,144.251052856445,16712318373
01/15/2020,166.230682373046,170.425674438476,161.109619140625,165.734619140625,15173694057
01/16/2020,164.391006469726,167.058151245117,159.709640502929,166.332824707031,13735193018
01/17/2020,170.779953002929,173.069213867187,162.775604248046,164.489379882812,14997091826
01/18/2020,175.365676879882,178.528778076171,166.789016723632,170.747726440429,14929342256
01/19/2020,166.969848632812,177.247634887695,163.676864624023,175.467590332031,13713374132
01/20/2020,167.120513916015,169.114883422851,162.331604003906,166.90412902832,11144529787
01/21/2020,169.697158813476,169.910110473632,165.819717407226,167.060470581054,9789369362
01/22/2020,168.294158935546,171.008697509765,166.774230957031,169.608535766601,9209827928
01/23/2020,162.928558349609,168.312240600585,160.295318603515,168.295700073242,10396868698
01/24/2020,163.051177978515,164.309448242187,156.749740600585,162.899368286132,10657671162
01/25/2020,161.283935546875,163.227233886718,158.63247680664,163.067291259765,8256956802
01/26/2020,168.077102661132,168.220321655273,160.281127929687,161.176818847656,9261861590
01/27/2020,170.930892944335,172.922912597656,166.901092529296,168.008850097656,11004476145
01/28/2020,176.370315551757,176.370315551757,170.738067626953,170.884857177734,11772875064
01/29/2020,175.050338745117,178.842971801757,175.050338745117,176.347885131835,10725267311
01/30/2020,184.690475463867,186.260482788085,172.374633789062,174.917709350585,12604789338
01/31/2020,180.160171508789,185.405838012695,176.296813964843,184.736907958984,11728616394
02/01/2020,183.673950195312,183.845550537109,179.745178222656,180.11376953125,11569697182
02/02/2020,188.617538452148,193.08039855957,180.173950195312,183.532501220703,14054425389
02/03/2020,189.86506652832,193.436889648437,188.0126953125,188.60740661621,12392875241
02/04/2020,189.250595092773,191.111495971679,185.403625488281,189.861724853515,11714191695
02/05/2020,204.230239868164,206.804000854492,188.752685546875,189.299102783203,14865434435
02/06/2020,212.339080810546,214.597717285156,201.904067993164,204.129699707031,16425589683
02/07/2020,222.72605895996,223.140930175781,212.30419921875,212.315887451171,16673443564
02/08/2020,223.146514892578,226.588088989257,215.386291503906,222.510971069335,16741203125
02/09/2020,228.578567504882,229.86424255371,222.982238769531,222.982238769531,15031356241
02/10/2020,223.522705078125,229.184616088867,218.080047607421,228.549133300781,16210008511
02/11/2020,235.851196289062,236.547134399414,218.617614746093,223.384933471679,16964695963
02/12/2020,265.406127929687,272.398834228515,235.896270751953,235.898223876953,24545049386
02/13/2020,268.099243164062,273.741058349609,258.92251586914,265.052703857421,25801317504
02/14/2020,284.217498779296,285.056427001953,262.762512207031,268.023284912109,23558253463
02/15/2020,264.728576660156,287.12368774414,264.279663085937,284.561309814453,23682452994
02/16/2020,259.894714355468,272.882446289062,242.484405517578,264.904052734375,25152366643
02/17/2020,266.36343383789,266.87124633789,244.335327148437,259.890563964843,26024080089
02/18/2020,281.944580078125,283.196136474609,261.463897705078,266.508819580078,26511477187
02/19/2020,259.763977050781,283.537933349609,259.763977050781,282.03628540039,22679414413
02/20/2020,257.949462890625,263.695404052734,250.951263427734,259.819854736328,23229828870
02/21/2020,265.600616455078,267.004852294921,255.689086914062,257.89111328125,20867593292
02/22/2020,262.331726074218,266.38720703125,258.913146972656,265.551574707031,16906032862
02/23/2020,273.754150390625,273.754150390625,261.960510253906,262.278411865234,19585998814
02/24/2020,265.216430664062,275.539520263671,259.62515258789,273.705078125,22400845640
02/25/2020,247.817596435546,265.431488037109,246.858993530273,265.283386230468,21878882134
02/26/2020,225.680267333984,249.649703979492,221.266555786132,247.740203857421,26235617201
02/27/2020,226.753387451171,237.228927612304,212.664520263671,225.687042236328,25645522790
02/28/2020,226.760498046875,234.208938598632,216.346206665039,226.987609863281,22563530559
02/29/2020,219.848510742187,232.256622314453,219.848510742187,226.833450317382,18181296376
03/01/2020,218.970596313476,226.67788696289,214.130432128906,219.752685546875,18179807469
03/02/2020,230.569778442382,232.811584472656,217.284286499023,218.711624145507,20305587789
03/03/2020,224.479629516601,232.325805664062,221.732666015625,230.523971557617,19853178572
03/04/2020,224.517974853515,228.040420532226,222.088882446289,224.565338134765,16567075208
03/05/2020,229.268188476562,234.364456176757,224.641891479492,224.641891479492,18201291785
03/06/2020,243.525299072265,243.554977416992,228.743576049804,229.168426513671,19374772256
03/07/2020,237.853088378906,249.978485107421,237.551284790039,243.750198364257,19431652027
03/08/2020,200.689056396484,237.780685424804,200.602981567382,237.780685424804,21381823651
03/09/2020,201.986328125,207.451400756835,192.269897460937,201.318496704101,23645428606
03/10/2020,200.76724243164,205.714248657226,198.064498901367,202.863952636718,18344930072
03/11/2020,194.868530273437,202.954299926757,184.362152099609,200.768035888671,16984790291
03/12/2020,112.347122192382,195.14793395996,111.210708618164,194.73892211914,22134741655
03/13/2020,133.20181274414,137.429534912109,95.1843032836914,112.689994812011,27864623061
03/14/2020,123.306022644042,134.484375,122.414474487304,133.582473754882,12740784545
03/15/2020,125.214302062988,132.242141723632,121.853652954101,123.246063232421,12719251813
03/16/2020,110.60587310791,124.996116638183,105.171440124511,124.996116638183,15984904590
03/17/2020,113.942749023437,118.98828125,110.406784057617,110.406784057617,12087490572
03/18/2020,114.84226989746,116.021621704101,111.743110656738,113.857643127441,11617854009
03/19/2020,136.593856811523,140.527725219726,114.732864379882,114.83982849121,16396753275
03/20/2020,132.737167358398,150.853805541992,122.605659484863,136.649276733398,18960388062
03/21/2020,132.818710327148,135.972412109375,127.163757324218,133.101760864257,13684083308
03/22/2020,123.321151733398,136.151641845703,122.90933227539,132.851135253906,12497707224
03/23/2020,134.91160583496,134.91160583496,121.867881774902,123.365982055664,14149877968
03/24/2020,138.761444091796,141.948532104492,133.16877746582,135.194137573242,14609068673
03/25/2020,136.195892333984,141.40379333496,134.304229736328,138.914962768554,13433092920
03/26/2020,138.361557006835,138.83056640625,134.886032104492,136.190673828125,11367261176
03/27/2020,133.937942504882,139.902694702148,133.937942504882,138.369934082031,11396286629
03/28/2020,130.986495971679,134.032745361328,126.962188720703,134.032745361328,12162403960
03/29/2020,125.58373260498,131.174087524414,125.450050354003,131.015335083007,9938133669
03/30/2020,132.904541015625,133.911468505859,125.289680480957,125.577896118164,11841123306
03/31/2020,133.593566894531,134.274139404296,131.652893066406,132.820922851562,11065246317
04/01/2020,135.634552001953,135.634552001953,129.73094177246,133.612319946289,12456564435
04/02/2020,142.029144287109,146.78709411621,135.732177734375,135.732177734375,15322861686
